household_ID,month,consumption
ID1182,2024-01-31,60
ID0530,2023-12-31,107
ID2285,2023-05-31,129
ID2658,2023-02-28,25
ID0114,2023-08-31,132
ID0491,2024-07-31,44
ID3651,2023-09-30,139
ID3896,2024-07-31,76
ID3219,2023-02-28,92
ID3726,2024-03-31,242
ID2272,2023-11-30,17
ID1791,2024-02-29,42
ID2255,2024-07-31,36
ID0611,2023-04-30,130
ID1245,2024-03-31,92
ID1606,2023-05-31,181
ID1089,2024-03-31,204
ID3603,2023-04-30,82
ID0109,2023-12-31,0
ID1793,2024-07-31,35
ID0287,2023-05-31,184
ID2913,2023-12-31,89
ID0527,2024-03-31,82
ID1579,2024-03-31,97
ID2845,2024-05-31,109
ID0448,2024-07-31,106
ID3373,2022-10-31,155
ID0099,2023-05-31,27
ID1235,2024-07-31,86
ID0189,2023-09-30,621
ID0781,2023-07-31,237
ID3587,2024-03-31,122
ID1386,2023-03-31,72
ID0549,2022-10-31,481
ID0226,2023-05-31,123
ID0329,2022-10-31,62
ID3690,2023-05-31,144
ID1907,2023-08-31,79
ID0759,2023-03-31,55
ID2149,2024-08-31,190
ID3135,2024-02-29,60
ID3774,2023-01-31,95
ID2589,2024-10-31,86
ID3850,2023-07-31,94
ID2439,2023-01-31,277
ID4005,2023-07-31,16
ID2779,2024-10-31,73
ID1313,2023-09-30,48
ID1369,2024-10-31,144
ID1199,2023-03-31,127
ID3291,2023-02-28,82
ID3715,2023-06-30,109
ID4062,2023-12-31,132
ID3838,2023-11-30,115
ID3443,2023-02-28,65
ID3611,2022-11-30,124
ID2135,2024-04-30,33
ID0213,2024-07-31,50
ID3239,2024-09-30,72
ID3744,2024-02-29,84
ID2634,2023-07-31,335
ID3699,2024-09-30,27
ID3080,2023-12-31,119
ID1951,2023-03-31,24
ID0001,2023-07-31,109
ID1256,2024-06-30,178
ID1752,2023-06-30,109
ID0543,2024-07-31,305
ID1185,2024-03-31,66
ID2478,2023-01-31,0
ID3980,2024-05-31,83
ID1820,2024-04-30,251
ID1525,2024-01-31,175
ID3906,2024-08-31,150
ID1338,2024-08-31,107
ID2988,2022-12-31,120
ID0372,2024-05-31,188
ID2978,2023-07-31,52
ID0883,2024-06-30,89
ID2294,2023-09-30,53
ID3765,2024-08-31,
ID1272,2024-01-31,660
ID1922,2022-10-31,72
ID2844,2024-10-31,92
ID2480,2022-12-31,200
ID0885,2024-06-30,81
ID3553,2022-10-31,58
ID1840,2022-11-30,60
ID3889,2024-04-30,151
ID0413,2024-06-30,50
ID1244,2022-12-31,203
ID2183,2024-02-29,70
ID3712,2023-09-30,116
ID0981,2024-02-29,101
ID0499,2022-11-30,218
ID1064,2023-02-28,65
ID2677,2023-01-31,100
ID0656,2024-02-29,22
ID0849,2023-01-31,119
ID3956,2024-01-31,70
ID1285,2024-05-31,64
ID2703,2024-07-31,142
ID1191,2024-02-29,228
ID3029,2023-06-30,16
ID4009,2022-11-30,142
ID1262,2024-06-30,622
ID1945,2024-02-29,307
ID2231,2024-06-30,106
ID0177,2024-01-31,298
ID3221,2024-05-31,116
ID2422,2024-01-31,219
ID1570,2024-02-29,112
ID3686,2023-07-31,196
ID0079,2023-10-31,202
ID3092,2024-08-31,0
ID1248,2024-01-31,41
ID2384,2023-01-31,179
ID1275,2023-01-31,115
ID2639,2023-08-31,140
ID0439,2023-12-31,74
ID0745,2024-04-30,102
ID0821,2024-02-29,52
ID3372,2022-11-30,38
ID0509,2022-10-31,179
ID1278,2024-01-31,63
ID2635,2024-10-31,57
ID0672,2023-04-30,46
ID1188,2022-11-30,248
ID2854,2023-04-30,220
ID2454,2024-03-31,164
ID0936,2024-03-31,114
ID0587,2023-06-30,96
ID1653,2023-07-31,450
ID0908,2022-11-30,173
ID0354,2024-08-31,33
ID1108,2024-05-31,277
ID1529,2024-02-29,98
ID2127,2022-11-30,107
ID3505,2022-12-31,74
ID0463,2024-10-31,104
ID0219,2023-05-31,130
ID0057,2023-09-30,128
ID0117,2023-06-30,103
ID0076,2024-06-30,62
ID0140,2023-11-30,4
ID0234,2022-10-31,127
ID2515,2024-08-31,105
ID1909,2023-05-31,63
ID0565,2023-08-31,174
ID2199,2024-04-30,2
ID0953,2024-10-31,134
ID2431,2024-09-30,159
ID0916,2024-09-30,259
ID3114,2023-04-30,46
ID3064,2024-03-31,120
ID1798,2022-12-31,136
ID1567,2024-08-31,150
ID1152,2023-05-31,52
ID2423,2023-04-30,30
ID0833,2024-05-31,431
ID3877,2024-04-30,103
ID3010,2024-05-31,65
ID0224,2023-07-31,32
ID3660,2024-09-30,97
ID2514,2024-03-31,122
ID4057,2023-12-31,41
ID2825,2024-09-30,55
ID1981,2022-12-31,93
ID0335,2024-10-31,155
ID0481,2023-12-31,30
ID3437,2024-02-29,79
ID3734,2023-01-31,28
ID2920,2023-10-31,67
ID2367,2024-07-31,71
ID0764,2022-12-31,118
ID1784,2024-06-30,247
ID1057,2024-06-30,171
ID1615,2024-09-30,153
ID1849,2023-02-28,0
ID2983,2023-04-30,79
ID3410,2024-10-31,16
ID1539,2023-04-30,77
ID1323,2023-05-31,186
ID2604,2024-09-30,192
ID1455,2024-07-31,188
ID1627,2024-09-30,225
ID3811,2024-10-31,83
ID2583,2023-12-31,186
ID2637,2024-06-30,123
ID2386,2024-06-30,
ID1952,2022-10-31,113
ID1198,2023-03-31,51
ID1182,2022-12-31,53
ID2990,2024-02-29,89
ID1312,2023-01-31,107
ID3033,2023-06-30,71
ID1734,2023-08-31,201
ID3056,2024-01-31,77
ID1874,2024-02-29,145
ID2991,2023-01-31,42
ID3793,2023-08-31,0
ID2271,2023-06-30,62
ID1054,2024-02-29,294
ID1156,2023-03-31,139
ID3404,2024-04-30,238
ID3998,2023-04-30,73
ID2167,2024-05-31,492
ID0801,2023-10-31,8
ID0263,2023-12-31,150
ID2528,2023-06-30,165
ID3259,2024-05-31,151
ID2911,2023-06-30,224
ID3289,2023-09-30,63
ID3193,2024-02-29,162
ID3723,2022-11-30,316
ID1653,2023-08-31,439
ID0140,2023-03-31,0
ID2768,2023-12-31,109
ID1040,2023-04-30,159
ID2902,2023-12-31,185
ID3958,2024-08-31,29
ID2379,2023-09-30,142
ID2440,2024-06-30,25
ID0731,2023-12-31,119
ID3834,2023-04-30,84
ID0690,2022-12-31,53
ID2823,2023-02-28,48
ID3568,2023-08-31,127
ID1442,2023-10-31,51
ID1430,2023-11-30,75
ID3062,2024-07-31,66
ID2363,2023-06-30,419
ID3251,2024-02-29,93
ID3387,2024-10-31,178
ID3308,2024-07-31,108
ID0523,2023-04-30,86
ID2346,2024-08-31,156
ID2534,2024-04-30,0
ID2167,2022-10-31,384
ID2247,2022-10-31,136
ID1678,2022-12-31,111
ID2721,2024-02-29,0
ID0669,2024-06-30,407
ID2961,2023-04-30,107
ID3942,2022-11-30,0
ID1435,2023-12-31,64
ID1293,2024-09-30,0
ID3108,2024-09-30,113
ID3115,2023-11-30,105
ID3925,2023-08-31,122
ID0756,2023-02-28,97
ID2871,2024-05-31,0
ID0258,2023-01-31,133
ID3477,2024-04-30,220
ID1904,2023-03-31,20
ID0041,2023-02-28,97
ID2813,2024-03-31,152
ID2149,2023-01-31,205
ID1447,2024-02-29,92
ID3766,2024-02-29,170
ID2895,2022-12-31,50
ID1288,2024-03-31,156
ID3419,2024-08-31,83
ID0729,2023-08-31,38
ID2017,2024-01-31,437
ID0015,2022-12-31,113
ID3814,2022-11-30,49
ID2882,2023-01-31,101
ID2520,2024-01-31,122
ID3494,2023-10-31,75
ID3618,2023-05-31,156
ID2971,2024-07-31,52
ID0963,2022-10-31,80
ID0779,2023-01-31,120
ID3801,2022-12-31,116
ID3861,2022-12-31,38
ID0081,2023-10-31,165
ID2182,2023-08-31,125
ID1291,2024-06-30,92
ID0945,2023-07-31,43
ID2324,2023-09-30,97
ID0395,2023-11-30,"1,481"
ID0003,2024-03-31,205
ID0275,2023-05-31,190
ID2254,2024-02-29,159
ID0809,2022-11-30,106
ID0503,2024-03-31,25
ID1613,2023-08-31,230
ID3002,2023-04-30,20
ID3320,2024-06-30,96
ID1111,2023-10-31,217
ID3698,2023-10-31,83
ID3103,2022-10-31,67
ID1726,2023-01-31,69
ID1568,2022-10-31,58
ID1182,2023-03-31,63
ID1320,2023-10-31,69
ID0389,2022-12-31,133
ID2023,2023-08-31,172
ID1132,2023-01-31,695
ID1256,2023-09-30,161
ID0452,2024-02-29,115
ID0455,2023-02-28,74
ID4039,2023-06-30,106
ID0092,2023-12-31,111
ID3085,2023-09-30,161
ID2816,2024-09-30,318
ID3886,2023-03-31,33
ID1861,2024-09-30,149
ID3822,2023-01-31,117
ID0201,2024-10-31,181
ID3205,2023-07-31,234
ID0324,2024-02-29,14
ID1405,2023-08-31,0
ID3288,2023-08-31,180
ID0157,2023-03-31,47
ID0004,2024-10-31,288
ID2256,2023-05-31,1
ID2667,2023-02-28,43
ID1055,2023-10-31,73
ID1922,2023-07-31,0
ID3732,2024-05-31,41
ID1881,2022-12-31,246
ID3838,2024-02-29,101
ID3538,2023-06-30,147
ID2227,2023-04-30,56
ID2798,2024-03-31,125
ID2608,2024-03-31,133
ID2414,2024-02-29,111
ID1171,2023-06-30,103
ID0575,2022-11-30,113
ID3481,2024-03-31,
ID1243,2024-01-31,60
ID2830,2024-10-31,263
ID1894,2024-04-30,58
ID1054,2024-01-31,266
ID3274,2022-11-30,48
ID3647,2023-10-31,367
ID2434,2023-02-28,9
ID0288,2023-07-31,47
ID2528,2024-04-30,193
ID1621,2023-03-31,329
ID0563,2024-09-30,110
ID1740,2024-07-31,62
ID3596,2024-01-31,398
ID3299,2023-01-31,173
ID0862,2023-08-31,114
ID2055,2023-02-28,7
ID2598,2024-06-30,118
ID2183,2023-12-31,60
ID1434,2023-05-31,57
ID3479,2023-09-30,655
ID1778,2024-06-30,173
ID3536,2024-04-30,44
ID3285,2023-11-30,25
ID0575,2024-09-30,85
ID3280,2024-07-31,66
ID1508,2023-03-31,76
ID0591,2024-10-31,78
ID3780,2023-10-31,106
ID1301,2024-01-31,111
ID2016,2023-09-30,93
ID1406,2023-02-28,102
ID1275,2023-12-31,92
ID0341,2024-02-29,90
ID2689,2023-04-30,93
ID2765,2023-11-30,120
ID0289,2023-02-28,82
ID3266,2024-10-31,179
ID1788,2024-10-31,0
ID0870,2023-12-31,129
ID1085,2024-03-31,53
ID1587,2024-10-31,111
ID2488,2024-03-31,66
ID3722,2022-10-31,102
ID3722,2023-06-30,116
ID1259,2022-10-31,57
ID3154,2024-08-31,144
ID2375,2024-07-31,77
ID0073,2023-01-31,46
ID2487,2023-03-31,35
ID3120,2024-08-31,97
ID1255,2024-01-31,179
ID3267,2024-07-31,598
ID3826,2023-09-30,184
ID0715,2023-04-30,156
ID0111,2023-02-28,184
ID3575,2023-09-30,0
ID2934,2024-06-30,20
ID0519,2024-04-30,0
ID1163,2024-09-30,410
ID0740,2023-07-31,6
ID3950,2023-02-28,696
ID2822,2024-09-30,90
ID2259,2024-01-31,89
ID2414,2023-09-30,83
ID0208,2023-04-30,54
ID1459,2024-03-31,81
ID0669,2023-05-31,393
ID2064,2023-02-28,281
ID1251,2023-10-31,226
ID0810,2023-09-30,74
ID2762,2023-11-30,105
ID2597,2024-02-29,162
ID0719,2024-01-31,230
ID3856,2022-10-31,152
ID2577,2023-03-31,148
ID0156,2023-07-31,109
ID0522,2023-07-31,228
ID1739,2024-01-31,127
ID0553,2023-06-30,7
ID4041,2024-03-31,69
ID0545,2023-02-28,344
ID2011,2023-04-30,80
ID0916,2023-02-28,155
ID1501,2023-04-30,9
ID1897,2024-10-31,162
ID1772,2022-10-31,9
ID3891,2023-01-31,55
ID0153,2023-06-30,121
ID3822,2024-01-31,163
ID1558,2024-01-31,93
ID1269,2023-04-30,12
ID0367,2023-08-31,108
ID0257,2024-05-31,201
ID2943,2023-07-31,73
ID3549,2024-03-31,78
ID3974,2024-02-29,40
ID3992,2024-05-31,80
ID2299,2023-12-31,21
ID1956,2023-05-31,300
ID1421,2023-10-31,86
ID3378,2022-11-30,78
ID0039,2022-10-31,191
ID3383,2023-05-31,65
ID3116,2024-05-31,60
ID1248,2023-01-31,73
ID0796,2024-05-31,348
ID0950,2022-10-31,77
ID3356,2023-01-31,152
ID2012,2024-06-30,154
ID1896,2023-08-31,122
ID2692,2023-12-31,51
ID3724,2023-11-30,101
ID0421,2024-03-31,112
ID0545,2022-12-31,290
ID1194,2023-03-31,71
ID3705,2024-04-30,177
ID3429,2024-04-30,148
ID2903,2024-10-31,123
ID2507,2023-05-31,96
ID1475,2024-02-29,90
ID1676,2024-09-30,214
ID2009,2024-06-30,177
ID1540,2024-01-31,69
ID2447,2024-10-31,9
ID0697,2023-07-31,13
ID0261,2024-10-31,124
ID3533,2023-11-30,16
ID0599,2022-10-31,56
ID0193,2023-05-31,110
ID1469,2023-03-31,79
ID1950,2023-07-31,1472
ID3703,2022-11-30,37
ID3191,2023-02-28,166
ID2853,2023-05-31,84
ID1095,2023-02-28,56
ID3754,2024-10-31,165
ID1992,2024-06-30,409
ID1135,2023-02-28,62
ID0254,2023-08-31,93
ID1215,2024-08-31,97
ID2345,2023-11-30,76
ID1122,2024-09-30,59
ID3432,2023-03-31,191
ID2724,2022-12-31,89
ID0722,2022-12-31,34
ID3338,2024-10-31,223
ID1719,2024-06-30,138
ID3048,2022-11-30,88
ID2537,2024-01-31,66
ID0298,2024-06-30,
ID0886,2024-01-31,169
ID2651,2024-05-31,72
ID2209,2023-03-31,206
ID0501,2024-01-31,189
ID0125,2023-07-31,172
ID3518,2023-06-30,0
ID0420,2024-02-29,95
ID2485,2023-04-30,127
ID2533,2024-03-31,357
ID0572,2023-02-28,59
ID0066,2023-08-31,0
ID1590,2024-08-31,93
ID2493,2023-12-31,77
ID0337,2023-05-31,139
ID3837,2023-03-31,15
ID1793,2023-10-31,58
ID2225,2023-04-30,125
ID3825,2024-06-30,886
ID2778,2023-08-31,606
ID2507,2024-05-31,86
ID2457,2023-03-31,73
ID0959,2023-01-31,120
ID0118,2024-01-31,139
ID1729,2024-04-30,184
ID3516,2023-03-31,5
ID2883,2024-02-29,65
ID1301,2023-12-31,111
ID3450,2024-02-29,135
ID0655,2023-07-31,117
ID2791,2023-11-30,79
ID2125,2022-12-31,0
ID2970,2024-02-29,
ID0688,2023-09-30,5
ID2673,2024-05-31,62
ID3455,2024-05-31,4
ID3034,2023-09-30,103
ID1518,2023-04-30,130
ID0334,2023-10-31,
ID1795,2024-01-31,17
ID3999,2023-05-31,40
ID0991,2023-05-31,89
ID2751,2023-10-31,82
ID1363,2024-03-31,90
ID0305,2023-03-31,141
ID3641,2024-04-30,1
ID2040,2023-07-31,126
ID2784,2023-07-31,121
ID1342,2024-01-31,88
ID4035,2024-10-31,62
ID0292,2022-10-31,43
ID0383,2022-12-31,217
ID2314,2023-02-28,85
ID3893,2022-11-30,124
ID4023,2024-01-31,115
ID0172,2022-10-31,67
ID3625,2024-10-31,345
ID0792,2024-06-30,205
ID2834,2024-05-31,153
ID1054,2022-11-30,224
ID1406,2024-06-30,242
ID3557,2023-12-31,105
ID0555,2023-03-31,289
ID3295,2023-01-31,92
ID2875,2023-06-30,43
ID4031,2024-04-30,56
ID0239,2023-07-31,28
ID1398,2023-08-31,120
ID3984,2022-12-31,193
ID0279,2022-11-30,55
ID2041,2023-05-31,180
ID3660,2023-11-30,12
ID3054,2023-06-30,66
ID0983,2023-06-30,429
ID3600,2022-11-30,268
ID3337,2023-10-31,33
ID2258,2023-01-31,44
ID0013,2023-01-31,166
ID1136,2022-10-31,75
ID1022,2024-09-30,75
ID1607,2024-06-30,115
ID1543,2022-10-31,97
ID1121,2023-05-31,162
ID0892,2023-04-30,146
ID0009,2023-11-30,17
ID2695,2023-09-30,70
ID3251,2024-08-31,119
ID2961,2024-03-31,82
ID0814,2023-01-31,52
ID2855,2023-07-31,171
ID1603,2024-09-30,255
ID2837,2022-11-30,162
ID3214,2023-11-30,151
ID1646,2022-11-30,169
ID3517,2023-05-31,85
ID2269,2024-01-31,80
ID1491,2023-05-31,201
ID0817,2022-12-31,74
ID3868,2022-12-31,158
ID0936,2023-08-31,126
ID3028,2023-05-31,0
ID3586,2024-03-31,29
ID3891,2023-06-30,74
ID3936,2023-10-31,98
ID1079,2024-08-31,357
ID0915,2024-10-31,37
ID1182,2024-07-31,55
ID3338,2023-10-31,229
ID3235,2023-08-31,58
ID4057,2022-12-31,33
ID1852,2023-08-31,7
ID0235,2024-07-31,1
ID0676,2024-10-31,237
ID0009,2022-10-31,45
ID2357,2024-08-31,102
ID3672,2023-05-31,210
ID2086,2024-04-30,
ID2961,2023-05-31,95
ID3469,2023-04-30,134
ID1841,2024-03-31,7
ID3963,2023-10-31,61
ID2868,2024-01-31,118
ID3067,2024-07-31,69
ID3920,2022-11-30,0
ID1749,2023-02-28,255
ID1725,2024-10-31,458
ID1365,2023-08-31,52
ID0899,2023-06-30,491
ID1932,2024-05-31,70
ID2902,2024-05-31,224
ID3111,2023-12-31,99
ID0548,2024-04-30,53
ID1574,2024-03-31,14
ID1856,2024-04-30,118
ID0034,2023-03-31,446
ID3936,2023-09-30,101
ID0151,2023-03-31,72
ID1698,2023-09-30,67
ID3911,2023-11-30,118
ID2344,2023-01-31,154
ID0253,2023-01-31,90
ID1249,2023-05-31,115
ID2927,2023-07-31,149
ID0549,2023-11-30,497
ID3224,2024-03-31,85
ID0734,2024-08-31,90
ID1434,2023-10-31,52
ID2977,2023-12-31,136
ID1973,2023-05-31,1
ID3819,2023-06-30,372
ID3274,2023-07-31,43
ID0191,2022-10-31,176
ID2916,2024-09-30,146
ID2759,2023-02-28,414
ID2211,2023-05-31,180
ID0937,2022-12-31,136
ID1577,2023-05-31,19
ID2010,2023-06-30,56
ID0393,2022-10-31,0
ID1740,2024-03-31,66
ID2148,2023-03-31,75
ID4004,2024-04-30,55
ID1681,2024-08-31,216
ID1851,2023-02-28,54
ID4058,2024-05-31,60
ID3098,2024-07-31,299
ID4012,2022-12-31,87
ID0183,2023-04-30,13
ID0382,2023-04-30,60
ID2263,2022-12-31,111
ID1609,2024-07-31,67
ID2502,2024-09-30,153
ID3696,2024-07-31,48
ID3892,2024-06-30,86
ID3522,2022-10-31,72
ID2382,2023-03-31,122
ID2948,2022-12-31,126
ID3810,2024-05-31,85
ID1231,2024-03-31,135
ID1616,2023-09-30,135
ID1076,2023-04-30,70
ID3435,2022-12-31,76
ID2001,2023-07-31,276
ID3316,2022-11-30,54
ID1902,2024-05-31,181
ID3546,2023-07-31,0
ID2232,2023-08-31,23
ID2140,2023-08-31,317
ID3266,2024-06-30,171
ID0795,2023-01-31,50
ID1466,2024-07-31,222
ID1518,2024-04-30,157
ID0389,2023-11-30,128
ID3305,2024-05-31,85
ID1533,2022-11-30,88
ID4022,2024-02-29,25
ID2767,2022-11-30,103
ID3770,2024-04-30,401
ID1458,2024-04-30,363
ID3817,2024-02-29,60
ID1746,2024-08-31,128
ID3485,2023-02-28,178
ID2253,2024-01-31,58
ID1444,2024-03-31,118
ID1732,2023-03-31,109
ID1291,2023-10-31,89
ID1038,2024-05-31,138
ID1060,2024-10-31,61
ID0833,2024-02-29,349
ID2754,2024-06-30,209
ID2497,2024-02-29,120
ID0344,2024-03-31,32
ID2795,2022-11-30,109
ID3324,2023-01-31,111
ID2039,2023-04-30,13
ID2231,2023-05-31,90
ID1432,2023-06-30,31
ID0768,2023-05-31,114
ID2520,2024-05-31,109
ID2468,2024-02-29,88
ID2523,2023-03-31,51
ID2923,2023-01-31,427
ID1937,2023-07-31,224
ID0695,2022-11-30,67
ID2912,2024-05-31,105
ID1954,2023-12-31,60
ID3873,2024-06-30,52
ID2458,2022-10-31,85
ID0030,2024-08-31,53
ID1885,2024-07-31,66
ID3806,2024-08-31,897
ID0475,2023-01-31,136
ID0787,2023-06-30,66
ID3675,2023-09-30,47
ID1672,2023-07-31,576
ID0697,2024-02-29,14
ID0657,2023-01-31,192
ID2971,2023-07-31,50
ID3771,2023-09-30,43
ID0843,2024-08-31,241
ID1772,2023-04-30,29
ID0623,2023-01-31,93
ID2537,2023-02-28,86
ID3572,2023-03-31,96
ID1743,2023-09-30,630
ID3996,2024-03-31,43
ID2734,2022-10-31,102
ID0590,2024-03-31,112
ID0582,2022-11-30,69
ID3040,2023-08-31,141
ID3492,2023-12-31,104
ID2138,2023-08-31,92
ID0689,2024-04-30,78
ID0736,2023-01-31,98
ID3989,2024-04-30,134
ID2696,2023-08-31,126
ID3131,2024-08-31,72
ID3348,2024-04-30,136
ID2295,2023-12-31,71
ID3704,2023-05-31,71
ID0537,2023-12-31,57
ID0926,2024-03-31,1
ID1313,2024-09-30,46
ID1507,2024-07-31,177
ID0268,2024-04-30,64
ID1055,2024-05-31,83
ID3232,2022-11-30,208
ID2251,2023-06-30,571
ID0182,2022-12-31,462
ID1266,2024-09-30,49
ID3908,2022-11-30,0
ID0701,2023-02-28,168
ID0410,2024-06-30,13
ID3471,2024-09-30,592
ID0702,2022-10-31,0
ID2786,2024-07-31,67
ID2072,2023-01-31,242
ID2519,2024-03-31,90
ID0329,2024-02-29,70
ID0962,2024-07-31,89
ID2141,2023-05-31,566
ID1154,2024-04-30,26
ID1354,2024-10-31,277
ID0975,2023-06-30,1500
ID0352,2024-05-31,120
ID1465,2024-01-31,122
ID3019,2024-02-29,148
ID0347,2024-10-31,13
ID2781,2024-10-31,427
ID4040,2024-04-30,126
ID2978,2023-06-30,41
ID1476,2024-10-31,59
ID3281,2023-08-31,136
ID3569,2024-08-31,44
ID0319,2023-07-31,114
ID3751,2022-10-31,116
ID0605,2023-02-28,99
ID0242,2023-08-31,45
ID1185,2023-02-28,2
ID2779,2023-12-31,65
ID0314,2024-10-31,204
ID2484,2022-10-31,57
ID1755,2024-02-29,36
ID3972,2023-01-31,123
ID3618,2022-11-30,97
ID3169,2022-11-30,150
ID1043,2023-04-30,220
ID1593,2024-10-31,154
ID1655,2023-03-31,80
ID0151,2024-02-29,19
ID2344,2023-10-31,125
ID1586,2024-03-31,138
ID3503,2024-09-30,97
ID1926,2023-07-31,177
ID3591,2022-12-31,79
ID2898,2023-04-30,276
ID2151,2024-09-30,95
ID3116,2023-06-30,20
ID0944,2022-12-31,332
ID1356,2024-02-29,83
ID2426,2023-11-30,113
ID1890,2024-07-31,62
ID3546,2023-10-31,104
ID2518,2023-10-31,112
ID1846,2023-11-30,163
ID2382,2023-09-30,148
ID1697,2024-10-31,301
ID0172,2024-05-31,145
ID3922,2024-01-31,129
ID2281,2024-03-31,133
ID3138,2024-09-30,0
ID1594,2022-10-31,156
ID1190,2024-07-31,25
ID3428,2024-10-31,116
ID1893,2023-01-31,74
ID2722,2024-07-31,60
ID1873,2024-07-31,
ID0754,2023-07-31,77
ID0502,2023-11-30,76
ID2072,2023-02-28,226
ID2171,2024-05-31,132
ID1257,2023-05-31,139
ID3340,2022-10-31,150
ID0054,2023-02-28,142
ID3364,2024-04-30,218
ID4035,2023-11-30,95
ID2956,2024-09-30,25
ID0535,2023-05-31,82
ID1633,2024-03-31,94
ID1691,2023-04-30,66
ID2814,2023-10-31,188
ID3465,2023-04-30,244
ID1340,2024-03-31,68
ID1129,2023-07-31,44
ID1421,2024-05-31,100
ID3854,2023-04-30,69
ID1465,2024-09-30,117
ID0788,2023-01-31,39
ID2549,2023-04-30,52
ID3923,2023-09-30,73
ID2049,2024-02-29,115
ID2287,2022-10-31,72
ID1041,2023-07-31,10
ID0922,2024-02-29,177
ID3141,2023-02-28,57
ID2904,2023-03-31,22
ID2220,2023-05-31,581
ID3976,2023-01-31,139
ID1668,2024-08-31,123
ID1065,2023-07-31,141
ID3071,2023-08-31,179
ID1953,2023-03-31,32
ID1126,2024-04-30,264
ID3990,2024-06-30,92
ID3235,2024-07-31,67
ID3068,2024-03-31,275
ID0814,2024-10-31,296
ID0663,2023-11-30,58
ID2881,2022-10-31,124
ID0420,2023-12-31,0
ID1130,2023-10-31,53
ID1652,2023-04-30,56
ID0807,2023-10-31,90
ID0641,2023-02-28,126
ID3399,2023-04-30,193
ID0893,2023-01-31,154
ID0509,2023-10-31,171
ID1086,2023-02-28,158
ID3930,2024-01-31,198
ID2900,2024-02-29,119
ID2893,2024-01-31,20
ID2663,2022-12-31,140
ID2773,2023-09-30,47
ID3109,2023-04-30,147
ID2607,2024-04-30,33
ID3759,2024-08-31,8
ID1282,2023-09-30,439
ID0152,2024-01-31,195
ID1551,2024-07-31,152
ID2059,2023-07-31,73
ID3147,2023-11-30,74
ID0125,2024-09-30,187
ID3464,2023-03-31,71
ID2402,2022-12-31,75
ID3232,2023-01-31,143
ID2446,2023-02-28,64
ID0179,2024-07-31,143
ID2938,2024-10-31,60
ID0521,2024-06-30,68
ID3502,2023-09-30,289
ID2689,2023-11-30,87
ID3380,2022-11-30,66
ID1445,2024-10-31,180
ID2088,2023-01-31,0
ID3384,2023-01-31,38
ID3210,2024-02-29,74
ID2421,2023-03-31,86
ID1845,2022-12-31,161
ID3689,2023-01-31,85
ID3164,2022-11-30,171
ID3092,2023-08-31,149
ID3139,2023-01-31,83
ID1226,2024-02-29,13
ID2267,2024-06-30,17
ID0860,2023-09-30,84
ID1533,2024-02-29,64
ID2835,2024-05-31,108
ID2929,2023-12-31,134
ID2422,2023-07-31,288
ID2530,2024-10-31,14
ID1304,2023-05-31,183
ID3863,2023-11-30,180
ID3537,2023-02-28,103
ID1888,2024-03-31,79
ID0763,2023-02-28,89
ID3423,2024-06-30,86
ID3027,2024-06-30,107
ID2798,2024-06-30,102
ID2403,2024-04-30,44
ID2888,2023-07-31,97
ID0798,2023-05-31,236
ID0340,2023-05-31,123
ID2882,2023-03-31,76
ID1029,2023-02-28,91
ID1077,2023-12-31,72
ID0463,2024-04-30,37
ID3973,2022-12-31,42
ID1561,2024-10-31,13
ID1900,2023-11-30,14
ID0409,2024-03-31,82
ID1136,2023-10-31,85
ID3253,2024-07-31,295
ID1982,2023-03-31,186
ID2888,2024-02-29,87
ID0300,2022-12-31,54
ID3656,2024-09-30,67
ID0010,2022-12-31,72
ID2942,2022-11-30,80
ID0946,2023-11-30,54
ID3319,2023-03-31,84
ID2119,2023-12-31,60
ID3381,2024-06-30,57
ID2838,2023-03-31,123
ID3664,2023-07-31,102
ID0824,2023-11-30,50
ID0911,2023-02-28,22
ID3669,2024-09-30,97
ID2541,2023-08-31,97
ID0476,2024-03-31,53
ID1472,2024-04-30,227
ID0943,2024-07-31,109
ID3201,2022-12-31,125
ID0881,2023-11-30,100
ID3774,2022-10-31,658
ID0375,2023-04-30,133
ID3469,2023-05-31,112
ID2105,2023-02-28,105
ID2309,2023-01-31,84
ID1913,2023-11-30,96
ID1377,2024-01-31,324
ID1110,2023-04-30,193
ID0708,2023-03-31,88
ID0787,2024-03-31,55
ID1611,2023-01-31,126
ID3582,2024-10-31,62
ID2213,2022-11-30,52
ID0762,2024-03-31,122
ID2753,2024-07-31,88
ID0263,2024-08-31,144
ID0829,2024-07-31,35
ID2400,2023-04-30,116
ID0883,2024-09-30,100
ID1401,2023-11-30,8
ID1528,2023-06-30,65
ID2536,2024-03-31,86
ID2741,2022-11-30,55
ID1841,2023-11-30,8
ID2004,2023-10-31,63
ID0958,2022-12-31,141
ID3028,2023-10-31,16
ID2389,2023-07-31,34
ID0715,2023-07-31,146
ID2229,2024-06-30,405
ID2916,2024-07-31,96
ID1182,2022-11-30,89
ID1111,2023-07-31,215
ID1238,2023-07-31,120
ID3597,2023-06-30,144
ID1882,2024-04-30,2
ID1603,2024-05-31,288
ID3247,2023-06-30,164
ID2524,2023-08-31,173
ID0204,2023-05-31,59
ID0369,2024-10-31,91
ID2928,2023-09-30,149
ID2935,2023-07-31,11
ID4024,2024-04-30,61
ID2773,2024-05-31,36
